job_id,OrderNo,OrderPos,Orderstate,ItemNo,SortPos,WorkPlaceNo,Start,End,Duration,LatestStartDate,StartsBeforeLSD,WithinGraceDays,PriorityGroup,IsUnlimitedMachine,IsOutsourcing,OutsourcingDelivery,BufferIndustrial,BufferReal,ReasonSelected,DurationReal,RecordType,IdleBeforeReal,IdleBefore
0093153-3,0093153,3,5,k.D.,999,000-0000,2025-11-14 07:00:00,2025-11-14 07:00:00,0,2025-05-07 10:25:00,False,False,2,True,False,,300,180,Past deadline (urgent) | Unlimited parallel window,0,60,0,0
0148089-1,0148089,1,3,k.D.,999,818-02,2025-12-16 19:26:00,2025-12-16 20:56:00,150,2025-11-27 20:09:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0234255-1,0234255,1,3,k.D.,999,818-02,2026-01-06 14:20:00,2026-01-06 15:50:00,150,2026-01-06 13:07:00,False,True,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,5364,8940
0166997-1,0166997,1,3,k.D.,999,818-02,2026-01-06 15:50:00,2026-01-06 17:20:00,150,2026-01-28 07:11:00,True,True,1,False,False,,300,180,Has deadline on 28-01-2026 07:11 | Best candidate now,90,60,0,0
0140267-3,0140267,3,3,k.D.,999,818-02,2026-01-06 17:20:00,2026-01-06 18:50:00,150,2026-02-18 14:20:00,True,True,1,False,False,,300,180,Has deadline on 18-02-2026 14:20 | Best candidate now,90,60,0,0
0120875-1,0120875,1,3,k.D.,999,818-02,2026-01-06 18:50:00,2026-01-06 20:20:00,150,2026-03-03 21:57:00,True,True,1,False,False,,300,180,Has deadline on 03-03-2026 21:57 | Best candidate now,90,60,0,0
0167771-2,0167771,2,3,k.D.,999,818-02,2026-01-06 20:20:00,2026-01-06 21:50:00,150,2025-11-14 06:45:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0106025-1,0106025,1,4,k.D.,999,818-02,2026-01-06 21:50:00,2026-01-07 16:21:00,1052,2025-10-14 13:28:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,631,60,0,0
0224167-2,0224167,2,3,k.D.,999,818-02,2026-01-07 16:21:00,2026-01-07 17:51:00,150,2025-11-03 16:39:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0110209-3,0110209,3,3,k.D.,999,818-02,2026-02-06 21:32:00,2026-02-09 07:02:00,150,2026-02-13 16:39:00,True,True,1,False,False,,300,180,Has deadline on 13-02-2026 16:39 | Best candidate now,90,60,21341,35568
0074099-1,0074099,1,3,k.D.,999,818-02,2026-02-09 07:02:00,2026-02-09 08:32:00,150,2026-03-11 14:24:00,True,True,1,False,False,,300,180,Has deadline on 11-03-2026 14:24 | Best candidate now,90,60,0,0
0149090-12,0149090,12,3,k.D.,999,818-02,2026-02-09 08:32:00,2026-02-09 10:02:00,150,2025-10-24 06:16:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0223083-2,0223083,2,3,k.D.,999,818-02,2026-02-09 10:02:00,2026-02-09 11:32:00,150,2025-11-17 16:22:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0111571-2,0111571,2,4,k.D.,999,818-02,2026-02-09 11:32:00,2026-02-09 13:42:00,217,2025-10-09 07:41:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,130,60,0,0
0041055-1,0041055,1,3,k.D.,999,818-02,2026-02-09 13:42:00,2026-02-09 15:12:00,150,2025-10-09 15:31:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0058964-3,0058964,3,3,k.D.,999,818-02,2026-02-09 15:12:00,2026-02-09 16:42:00,150,2025-10-09 10:04:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0166988-12,0166988,12,3,k.D.,999,818-02,2026-02-09 16:42:00,2026-02-09 18:12:00,150,2025-10-16 11:55:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0176885-6,0176885,6,3,k.D.,999,818-02,2026-02-09 18:12:00,2026-02-09 19:42:00,150,2025-11-07 18:46:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0174606-1,0174606,1,3,k.D.,999,818-02,2026-02-09 19:42:00,2026-02-09 20:32:00,83,2025-11-07 20:26:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,50,60,0,0
0241618-1,0241618,1,3,k.D.,999,818-02,2026-02-09 20:32:00,2026-02-10 06:02:00,150,2025-12-04 17:22:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0238733-2,0238733,2,3,k.D.,999,818-02,2026-02-10 06:02:00,2026-02-10 07:32:00,150,2025-12-05 07:54:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0045492-1,0045492,1,3,k.D.,999,818-02,2026-03-03 21:32:00,2026-03-04 07:02:00,150,2026-03-09 17:17:00,True,True,1,False,False,,300,180,Has deadline on 09-03-2026 17:17 | Best candidate now,90,60,14280,23800
0165714-1,0165714,1,3,k.D.,999,818-02,2026-03-04 07:02:00,2026-03-04 08:32:00,150,2026-03-11 06:18:00,True,True,1,False,False,,300,180,Has deadline on 11-03-2026 06:18 | Best candidate now,90,60,0,0
0077171-3,0077171,3,3,k.D.,999,818-02,2026-03-04 08:32:00,2026-03-04 10:02:00,150,2026-01-28 19:41:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0126663-4,0126663,4,3,k.D.,999,818-02,2026-03-04 10:02:00,2026-03-04 11:32:00,150,2025-10-30 17:35:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0198967-1,0198967,1,3,k.D.,999,818-02,2026-03-04 11:32:00,2026-03-04 13:02:00,150,2025-10-28 23:42:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0101530-3,0101530,3,3,k.D.,999,818-02,2026-03-04 13:02:00,2026-03-04 14:32:00,150,2026-01-26 16:29:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0134907-12,0134907,12,3,k.D.,999,818-02,2026-03-04 14:32:00,2026-03-04 15:22:00,83,2025-09-26 06:37:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,50,60,0,0
0180959-1,0180959,1,3,k.D.,999,818-02,2026-03-04 15:22:00,2026-03-04 16:52:00,150,2025-11-25 19:21:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0235808-2,0235808,2,3,k.D.,999,818-02,2026-03-04 16:52:00,2026-03-04 17:47:00,92,2025-11-20 21:25:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,55,60,0,0
0182130-1,0182130,1,3,k.D.,999,818-02,2026-03-04 17:47:00,2026-03-04 19:17:00,150,2025-11-04 18:37:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0161144-1,0161144,1,3,k.D.,999,818-02,2026-04-01 21:31:00,2026-04-02 07:01:00,150,2026-03-31 15:09:00,False,True,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,19334,32223
0140264-1,0140264,1,3,k.D.,999,818-02,2026-04-02 07:01:00,2026-04-02 13:26:00,642,2026-04-09 17:17:00,True,True,1,False,False,,300,180,Has deadline on 09-04-2026 17:17 | Best candidate now,385,60,0,0
0238341-1,0238341,1,3,k.D.,999,818-02,2026-04-02 13:26:00,2026-04-02 14:26:00,100,2026-02-25 20:04:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,60,60,0,0
0058965-3,0058965,3,3,k.D.,999,818-02,2026-04-02 14:26:00,2026-04-02 15:56:00,150,2025-12-05 19:07:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0238732-2,0238732,2,3,k.D.,999,818-02,2026-04-02 15:56:00,2026-04-02 17:26:00,150,2025-11-21 07:54:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0243865-6,0243865,6,3,k.D.,999,818-02,2026-04-02 17:26:00,2026-04-02 18:56:00,150,2025-11-26 16:39:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0077170-1,0077170,1,3,k.D.,999,818-02,2026-04-02 18:56:00,2026-04-02 20:26:00,150,2026-01-08 15:09:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0109076-3,0109076,3,3,k.D.,999,818-02,2026-04-07 21:31:00,2026-04-09 09:09:00,1963,2026-04-07 19:34:00,False,True,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,1178,60,1025,1708
0189325-1,0189325,1,3,k.D.,999,818-02,2026-04-09 09:09:00,2026-04-09 10:39:00,150,2026-05-04 17:02:00,True,True,1,False,False,,300,180,Has deadline on 04-05-2026 17:02 | Best candidate now,90,60,0,0
0219587-13,0219587,13,3,k.D.,999,818-02,2026-04-09 10:39:00,2026-04-09 11:29:00,83,2025-11-17 06:37:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,50,60,0,0
0207043-12,0207043,12,3,k.D.,999,818-02,2026-04-09 11:29:00,2026-04-09 12:19:00,83,2025-11-14 06:37:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,50,60,0,0
0166992-2,0166992,2,3,k.D.,999,818-02,2026-04-15 21:31:00,2026-04-16 07:01:00,150,2026-04-07 11:52:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,4392,7320
0243852-2,0243852,2,3,k.D.,999,818-02,2026-04-16 07:01:00,2026-04-16 08:31:00,150,2025-12-05 07:22:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0164591-2,0164591,2,3,k.D.,999,818-02,2026-04-16 08:31:00,2026-04-16 10:01:00,150,2025-11-28 17:47:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0236014-1,0236014,1,3,k.D.,999,818-02,2026-04-16 10:01:00,2026-04-16 11:31:00,150,2025-12-01 20:22:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0130290-5,0130290,5,3,k.D.,999,818-02,2026-04-16 11:31:00,2026-04-16 13:01:00,150,2025-11-26 20:05:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0114816-1,0114816,1,3,k.D.,999,818-02,2026-04-16 13:01:00,2026-04-16 13:51:00,83,2025-11-07 18:31:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,50,60,0,0
0031549-1,0031549,1,3,k.D.,999,818-02,2026-04-16 13:51:00,2026-04-16 15:21:00,150,2025-12-18 20:40:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0244236-2,0244236,2,3,k.D.,999,818-02,2026-04-16 15:21:00,2026-04-16 16:51:00,150,2025-12-12 06:45:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0192190-1,0192190,1,3,k.D.,999,818-02,2026-04-16 16:51:00,2026-04-16 18:21:00,150,2025-12-19 10:15:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0158465-1,0158465,1,3,k.D.,999,818-02,2026-04-16 18:21:00,2026-04-16 19:51:00,150,2025-12-18 08:59:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0243324-11,0243324,11,3,k.D.,999,818-02,2026-04-16 19:51:00,2026-04-16 21:21:00,150,2025-11-20 12:55:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0176877-1,0176877,1,3,k.D.,999,818-02,2026-04-16 21:21:00,2026-04-17 06:51:00,150,2025-10-31 21:59:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0252926-2,0252926,2,3,k.D.,999,818-02,2026-04-17 06:51:00,2026-04-17 21:21:00,1450,2026-01-02 06:08:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,870,60,0,0
0243854-2,0243854,2,3,k.D.,999,818-02,2026-04-17 21:21:00,2026-04-20 06:51:00,150,2025-12-18 18:53:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0095567-1,0095567,1,3,k.D.,999,818-02,2026-04-20 06:51:00,2026-04-20 08:21:00,150,2025-10-30 16:20:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0077172-1,0077172,1,3,k.D.,999,818-02,2026-04-20 08:21:00,2026-04-20 09:51:00,150,2026-02-13 18:37:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0148090-1,0148090,1,3,k.D.,999,818-02,2026-04-20 09:51:00,2026-04-20 10:41:00,83,2025-11-27 21:37:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,50,60,0,0
0149089-2,0149089,2,3,k.D.,999,818-02,2026-04-20 10:41:00,2026-04-20 12:11:00,150,2025-11-13 19:07:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0202466-2,0202466,2,3,k.D.,999,818-02,2026-04-20 12:11:00,2026-04-20 13:41:00,150,2025-10-22 22:54:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0197451-12,0197451,12,3,k.D.,999,818-02,2026-04-20 13:41:00,2026-04-20 15:11:00,150,2025-11-13 20:13:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0155389-1,0155389,1,3,k.D.,999,818-02,2026-04-20 15:11:00,2026-04-20 16:01:00,83,2025-10-21 08:13:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,50,60,0,0
0145320-1,0145320,1,3,k.D.,999,818-02,2026-04-20 16:01:00,2026-04-20 17:31:00,150,2025-10-20 10:39:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0149080-2,0149080,2,3,k.D.,999,818-02,2026-04-20 17:31:00,2026-04-20 19:01:00,150,2025-11-07 19:15:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0202470-2,0202470,2,3,k.D.,999,818-02,2026-04-20 19:01:00,2026-04-20 20:31:00,150,2025-11-13 21:05:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0154042-2,0154042,2,3,k.D.,999,818-02,2026-04-20 20:31:00,2026-04-21 06:01:00,150,2025-11-03 18:37:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0110976-1,0110976,1,3,k.D.,999,818-02,2026-04-21 06:01:00,2026-04-21 07:31:00,150,2026-03-24 19:28:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0074732-1,0074732,1,3,k.D.,999,818-02,2026-04-21 07:31:00,2026-04-21 09:01:00,150,2025-10-09 14:55:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0202329-2,0202329,2,3,k.D.,999,818-02,2026-04-21 09:01:00,2026-04-21 10:31:00,150,2025-10-31 09:18:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0114825-6,0114825,6,3,k.D.,999,818-02,2026-04-21 10:31:00,2026-04-21 12:01:00,150,2025-11-05 21:33:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0250696-3,0250696,3,3,k.D.,999,818-02,2026-04-24 21:31:00,2026-04-27 07:01:00,150,2026-03-19 12:59:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,3450,5750
0224316-1,0224316,1,3,k.D.,999,818-02,2026-04-27 07:01:00,2026-04-27 08:31:00,150,2025-10-05 23:06:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0165712-3,0165712,3,3,k.D.,999,818-02,2026-04-27 08:31:00,2026-04-27 10:01:00,150,2025-11-14 19:48:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0137522-3,0137522,3,3,k.D.,999,818-02,2026-04-27 10:01:00,2026-04-27 11:31:00,150,2025-10-23 00:42:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0097491-12,0097491,12,3,k.D.,999,818-02,2026-04-27 11:31:00,2026-04-27 12:21:00,83,2025-10-20 06:21:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,50,60,0,0
0246817-12,0246817,12,3,k.D.,999,818-02,2026-04-27 12:21:00,2026-04-27 13:51:00,150,2025-11-13 21:02:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0140292-2,0140292,2,3,k.D.,999,818-02,2026-04-27 13:51:00,2026-04-27 16:51:00,300,2025-10-16 07:55:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,180,60,0,0
0140257-2,0140257,2,3,k.D.,999,818-02,2026-04-27 16:51:00,2026-04-27 19:51:00,300,2025-10-16 06:56:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,180,60,0,0
0166993-2,0166993,2,3,k.D.,999,818-02,2026-05-12 21:31:00,2026-05-13 07:01:00,150,2026-03-06 10:21:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,9700,16167
0219587-1,0219587,1,3,k.D.,999,818-02,2026-05-29 13:14:00,2026-05-29 14:04:00,83,2026-01-16 07:44:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,50,60,9013,15022
0097505-1,0097505,1,3,k.D.,999,818-02,2026-05-29 14:04:00,2026-05-29 15:34:00,150,2025-09-29 13:42:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,90,60,0,0
0211168-1,0211168,1,4,k.D.,999,820-01,2025-11-14 07:00:00,2025-11-14 07:14:00,23,2025-11-17 08:31:00,True,True,1,False,False,,300,180,Has deadline on 17-11-2025 08:31 | Best candidate now,14,60,22260,37100
0211164-1,0211164,1,4,k.D.,999,820-01,2025-11-14 07:14:00,2025-11-14 07:28:00,23,2025-11-17 08:32:00,True,True,1,False,False,,300,180,Has deadline on 17-11-2025 08:32 | Best candidate now,14,60,0,0
0188245-16,0188245,16,4,k.D.,999,820-01,2025-11-14 07:28:00,2025-11-14 07:47:00,32,2025-11-21 10:19:00,True,True,1,False,False,,300,180,Has deadline on 21-11-2025 10:19 | Best candidate now,19,60,0,0
0228424-10,0228424,10,3,k.D.,999,820-01,2025-11-18 07:00:00,2025-11-18 08:38:00,163,2025-11-17 07:12:00,False,True,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,98,60,793,1322
0193696-10,0193696,10,3,k.D.,999,820-01,2025-11-18 08:38:00,2025-11-18 09:10:00,53,2025-11-24 08:18:00,True,True,1,False,False,,300,180,Has deadline on 24-11-2025 08:18 | Best candidate now,32,60,0,0
0175139-11,0175139,11,3,k.D.,999,820-01,2025-11-18 13:10:00,2025-11-18 13:42:00,53,2025-11-17 08:18:00,False,True,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,32,60,240,400
0228414-10,0228414,10,3,k.D.,999,820-01,2025-11-18 13:42:00,2025-11-19 07:18:00,60,2025-11-24 08:13:00,True,True,1,False,False,,300,180,Has deadline on 24-11-2025 08:13 | Best candidate now,36,60,0,0
0221076-10,0221076,10,4,k.D.,999,820-01,2025-11-19 07:18:00,2025-11-19 10:24:00,310,2025-11-10 07:12:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,186,60,0,0
0188383-11,0188383,11,3,k.D.,999,820-01,2025-11-19 10:24:00,2025-11-19 11:19:00,92,2025-11-17 07:55:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,55,60,0,0
0097988-1,0097988,1,3,k.D.,999,820-01,2025-11-19 11:19:00,2025-11-19 12:47:00,147,2025-12-02 10:57:00,True,True,1,False,False,,300,180,Has deadline on 02-12-2025 10:57 | Best candidate now,88,60,0,0
0154642-1,0154642,1,3,k.D.,999,820-01,2025-11-20 07:26:00,2025-11-20 07:39:00,22,2025-11-27 10:25:00,True,True,1,False,False,,300,180,Has deadline on 27-11-2025 10:25 | Best candidate now,13,60,99,165
0189325-12,0189325,12,3,k.D.,999,820-01,2025-11-20 07:39:00,2025-11-20 09:14:00,158,2025-12-11 14:00:00,True,True,1,False,False,,300,180,Has deadline on 11-12-2025 14:00 | Best candidate now,95,60,0,0
0092809-1,0092809,1,3,k.D.,999,820-01,2025-11-21 10:00:00,2025-11-21 10:12:00,20,2025-12-05 07:17:00,True,True,1,False,False,,300,180,Has deadline on 05-12-2025 07:17 | Best candidate now,12,60,466,777
0176201-5,0176201,5,3,k.D.,999,820-01,2025-12-16 12:18:00,2025-12-16 12:52:00,57,2025-12-19 14:13:00,True,True,1,False,False,,300,180,Has deadline on 19-12-2025 14:13 | Best candidate now,34,60,7266,12110
0190579-5,0190579,5,3,k.D.,999,820-01,2025-12-16 12:52:00,2025-12-16 13:44:00,87,2026-01-09 07:29:00,True,True,1,False,False,,300,180,Has deadline on 09-01-2026 07:29 | Best candidate now,52,60,0,0
0224282-10,0224282,10,3,k.D.,999,820-01,2025-12-16 13:44:00,2025-12-17 07:16:00,53,2026-01-12 08:18:00,True,True,1,False,False,,300,180,Has deadline on 12-01-2026 08:18 | Best candidate now,32,60,0,0
0241679-11,0241679,11,3,k.D.,999,820-01,2025-12-17 07:16:00,2025-12-17 07:29:00,22,2025-11-10 08:01:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,13,60,0,0
0159985-1,0159985,1,3,k.D.,999,820-01,2025-12-17 07:29:00,2025-12-17 08:56:00,145,2025-11-17 11:00:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,87,60,0,0
0154817-10,0154817,10,4,k.D.,999,820-01,2025-12-17 08:56:00,2025-12-17 09:24:00,47,2025-10-27 08:18:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,28,60,0,0
0192189-1,0192189,1,3,k.D.,999,820-01,2025-12-17 09:24:00,2025-12-17 09:48:00,40,2025-10-24 07:32:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,24,60,0,0
0222176-15,0222176,15,3,k.D.,999,820-01,2025-12-17 09:48:00,2025-12-17 10:32:00,73,2025-11-03 07:09:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,44,60,0,0
0099841-1,0099841,1,4,k.D.,999,820-01,2025-12-17 10:32:00,2025-12-17 10:56:00,40,2025-10-16 08:22:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,24,60,0,0
0192280-11,0192280,11,3,k.D.,999,820-01,2025-12-17 10:56:00,2025-12-17 11:38:00,70,2025-11-10 08:09:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,42,60,0,0
0241678-10,0241678,10,3,k.D.,999,820-01,2025-12-17 11:38:00,2025-12-17 12:01:00,38,2025-11-03 08:27:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,23,60,0,0
0243266-15,0243266,15,3,k.D.,999,820-01,2025-12-17 12:01:00,2025-12-17 13:42:00,168,2025-11-10 07:09:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,101,60,0,0
0146308-1,0146308,1,3,k.D.,999,820-01,2025-12-17 13:42:00,2025-12-18 07:08:00,43,2025-10-17 10:39:00,False,False,1,False,False,,300,180,Past deadline (urgent) | Best candidate now,26,60,0,0
